derepID	derepSize	taxid	taxname	rank	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length	nVariants	variant.type	primer	fn	group.num	group
EU848433.1_q219_a265	1	349646	Pseudocaranx dentex	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Carangiformes	Carangidae	Pseudocaranx	Pseudocaranx dentex	265	1	single	Fish16S	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AM182048.1_q1078_a252	1	253938	Achirus lineatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Achiridae	Achirus	Achirus lineatus	252	5	multi	Fish16S	Actinopteri	12	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-12
HQ158864.1_q192_a250	1	879478	Clinus superciliosus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Clinidae	Clinus	Clinus superciliosus	250	5	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
JQ060655.1_q967_a246	2	1111458	Cestraeus goldiei	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Cestraeus	Cestraeus goldiei	246	1	single	Fish16S	Actinopteri	10	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-10
MF663638.1_q219_a226	1	1395016	Hypsolebias coamazonicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes		Hypsolebias	Hypsolebias coamazonicus	226	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
MK788748.1_q200_a248	1	87886	Oreochromis grahami	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis grahami	248	2	multi	Fish16S	Actinopteri---Cichliformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Cichliformes
AP008940.1_q2224_a242	1	8090	Oryzias latipes	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	242	14	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY655490.1_q195_a242	1	262101	Rhadinocentrus ornatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Rhadinocentrus	Rhadinocentrus ornatus	242	12	multi	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY763689.1_q1724_a243	1	313164	Ctenopoma pellegrini	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Ctenopoma	Ctenopoma pellegrini	243	1	single	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
DQ532957.1_q194_a255	1	183654	Scophthalmus aquosus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Scophthalmidae	Scophthalmus	Scophthalmus aquosus	255	3	multi	Fish16S	Actinopteri	12	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-12
DQ160199.1_q186_a243	1	171871	Parablennius gattorugine	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius gattorugine	243	4	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
DQ426662.1_q184_a248	1	1344354	Oreochromis niloticus x Oreochromis mossambicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis niloticus x Oreochromis mossambicus	248	2	multi	Fish16S	Actinopteri---Cichliformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Cichliformes
JF457265.1_q192_a246	2	466113	Chaetodon bennetti	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon bennetti	246	3	multi	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
KJ564247.1_q2242_a261	2	7936	Anguilla anguilla	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla	261	12	multi	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KF203697.1_q185_a241	4	209230	Betta tussyae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta tussyae	241	3	multi	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KP013087.1_q2242_a243	4	201691	Lepomis cyanellus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis cyanellus	243	1	single	Fish16S	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KT284893.1_q2235_a245	1	1405654	Omobranchus elegans	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Blenniidae	Omobranchus	Omobranchus elegans	245	1	single	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP017897.1_q2234_a245	1	545687	Cheilopogon doederleinii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Exocoetidae	Cheilopogon	Cheilopogon doederleinii	245	2	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
LC199186.1_q177_a264	1	7939	Anguilla marmorata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla marmorata	264	28	multi	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KY033505.1_q162_a224	1	1395021	Cynolebias sp. PFA-2013e	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes		Cynolebias	Cynolebias sp. PFA-2013e	224	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KY038655.1_q2251_a256	1	1195776	Pleuronichthys japonicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Pleuronichthys	Pleuronichthys japonicus	256	2	multi	Fish16S	Actinopteri	12	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-12
KX096870.1_q2240_a242	2	435229	Thryssa hamiltonii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Engraulidae	Thryssa	Thryssa hamiltonii	242	1	single	Fish16S	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
MK788749.1_q200_a248	1	87888	Oreochromis latilabris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis latilabris	248	2	multi	Fish16S	Actinopteri---Cichliformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Cichliformes
AY655491.1_q196_a245	1	160495	Pseudomugil signifer	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Pseudomugilidae	Pseudomugil	Pseudomugil signifer	245	1	single	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY763690.1_q1718_a243	1	313166	Microctenopoma ansorgii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Microctenopoma	Microctenopoma ansorgii	243	1	single	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AM182050.1_q1071_a255	2	366938	Achiroides leucorhynchos	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Soleidae	Achiroides	Achiroides leucorhynchos	255	1	single	Fish16S	Actinopteri	12	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-12
FJ489636.1_q215_a247	1	218803	Equulites elongatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Leiognathidae	Equulites	Equulites elongatus	247	4	multi	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
HQ158866.1_q192_a249	2	941647	Clinus venustris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Clinidae	Clinus	Clinus venustris	249	2	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
JQ060657.1_q972_a245	4	1040949	Chaenomugil proboscideus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Chaenomugil	Chaenomugil proboscideus	245	2	multi	Fish16S	Actinopteri	10	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-10
KP013088.1_q2245_a242	1	469658	Alosa alabamae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Alosa	Alosa alabamae	242	1	single	Fish16S	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
MK788750.1_q200_a248	1	87888	Oreochromis latilabris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis latilabris	248	2	multi	Fish16S	Actinopteri---Cichliformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Cichliformes
AY538968.2_q195_a243	1	114863	Hoplostethus mediterraneus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Trachichthyiformes	Trachichthyidae	Hoplostethus	Hoplostethus mediterraneus	243	3	multi	Fish16S	Actinopteri	15	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-15
AY655492.1_q195_a243	1	215336	Atherinomorus lacunosus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinidae	Atherinomorus	Atherinomorus lacunosus	243	3	multi	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY763691.1_q1715_a242	1	313167	Microctenopoma damasi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Microctenopoma	Microctenopoma damasi	242	1	single	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
EU366331.2_q217_a247	3	494377	Aurigequula longispina	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Leiognathidae	Aurigequula	Aurigequula longispina	247	1	single	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
JF457267.1_q192_a246	1	466113	Chaetodon bennetti	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon bennetti	246	3	multi	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
KP273458.1_q217_a267	1	173309	Caranx crysos	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Carangiformes	Carangidae	Caranx	Caranx crysos	267	1	single	Fish16S	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
LC199191.1_q177_a264	1	7939	Anguilla marmorata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla marmorata	264	28	multi	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KY033507.1_q217_a225	1	1912797	Austrolebias sp. PFA-2016	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes		Austrolebias	Austrolebias sp. PFA-2016	225	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
NC_037520.1_q2212_a239	6	103720	Syngnathus schlegeli	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Syngnathidae	Syngnathus	Syngnathus schlegeli	239	2	multi	Fish16S	Actinopteri	14	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-14
NC_040865.1_q2251_a243	3	109699	Chaetodon octofasciatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon octofasciatus	243	1	single	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
MK788751.1_q200_a248	2	87887	Oreochromis ndalalani	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis ndalalani	248	1	single	Fish16S	Actinopteri---Cichliformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Cichliformes
AY212325.1_q160_a253	1	223647	Eupleurogrammus muticus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Trichiuridae	Eupleurogrammus	Eupleurogrammus muticus	253	1	single	Fish16S	Actinopteri	13	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-13
AP008943.1_q2224_a242	1	8090	Oryzias latipes	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	242	14	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY763692.1_q1715_a243	1	313168	Microctenopoma fasciolatum	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Microctenopoma	Microctenopoma fasciolatum	243	1	single	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AM182052.1_q1084_a248	1	366939	Zebrias crossolepis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Soleidae	Zebrias	Zebrias crossolepis	248	2	multi	Fish16S	Actinopteri	12	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-12
FJ219602.1_q224_a244	1	241820	Antennarius striatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lophiiformes	Antennariidae	Antennarius	Antennarius striatus	244	3	multi	Fish16S	Actinopteri	9	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-09
HQ158868.1_q192_a247	3	941645	Clinus arborescens	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Clinidae	Clinus	Clinus arborescens	247	2	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
JF457268.1_q192_a241	2	603438	Chaetodon blackburnii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon blackburnii	241	1	single	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
AP008944.1_q2224_a243	1	8090	Oryzias latipes	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	243	14	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY655494.1_q195_a246	1	300299	Craterocephalus honoriae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinidae	Craterocephalus	Craterocephalus honoriae	246	1	single	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY763693.1_q1718_a243	1	313169	Microctenopoma nanum	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Microctenopoma	Microctenopoma nanum	243	1	single	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
JQ060661.1_q190_a245	3	1111460	Planiliza macrolepis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Planiliza	Planiliza macrolepis	245	3	multi	Fish16S	Actinopteri	10	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-10
KJ128928.1_q196_a239	2	414887	Trachipterus arcticus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lampriformes	Trachipteridae	Trachipterus	Trachipterus arcticus	239	1	single	Fish16S	Actinopteri	9	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-09
KR152235.1_q2255_a253	1	135765	Macquaria australasica	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Percichthyidae	Macquaria	Macquaria australasica	253	3	multi	Fish16S	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KY779852.1_q2228_a242	1	158452	Macropodus chinensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Macropodus	Macropodus chinensis	242	2	multi	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KY033509.1_q219_a226	1	135333	Austrolebias luteoflammulatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes		Austrolebias	Austrolebias luteoflammulatus	226	3	multi	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
MK788753.1_q200_a248	5	87884	Oreochromis amphimelas	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis amphimelas	248	1	single	Fish16S	Actinopteri---Cichliformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Cichliformes
AP008945.1_q2225_a243	1	8090	Oryzias latipes	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	243	14	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY655495.1_q195_a246	1	300302	Atherinella panamensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Atherinella	Atherinella panamensis	246	1	single	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY763694.1_q1717_a242	1	313171	Microctenopoma sp. Mai Ndombe	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Microctenopoma	Microctenopoma sp. Mai Ndombe	242	1	single	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
DQ532962.1_q194_a241	1	313234	Sphaerichthys osphromenoides	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Sphaerichthys	Sphaerichthys osphromenoides	241	2	multi	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
DQ160204.1_q186_a243	1	171873	Parablennius ruber	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius ruber	243	3	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
DQ399863.1_q195_a247	123	59291	Coregonus lavaretus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Coregonus	Coregonus lavaretus	247	2	multi	Fish16S	Actinopteri	13	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-13
EF616904.1_q217_a242	1	466110	Amphichaetodon melbae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Amphichaetodon	Amphichaetodon melbae	242	1	single	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
JF457270.1_q192_a242	3	109686	Chaetodon citrinellus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon citrinellus	242	1	single	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
KJ564252.1_q2242_a261	1	7936	Anguilla anguilla	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla	261	12	multi	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KJ408216.1_q2247_a245	4	59946	Rexea solandri	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Gempylidae	Rexea	Rexea solandri	245	1	single	Fish16S	Actinopteri	13	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-13
KJ128929.1_q195_a266	4	36212	Trachurus trachurus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	Trachurus trachurus	266	1	single	Fish16S	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KM491555.1_q91_a242	1	104658	Oryzias curvinotus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias curvinotus	242	3	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KJ844770.1_q182_a244	1	370336	Aphanius saourensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius saourensis	244	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KT149517.1_q229_a246	2	1581701	Eugerres mexicanus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gerreiformes	Gerreidae	Eugerres	Eugerres mexicanus	246	1	single	Fish16S	Actinopteri	9	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-09
KX904362.1_q48_a247	2	8022	Oncorhynchus mykiss	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus mykiss	247	8	multi	Fish16S	Actinopteri	13	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-13
KY033510.1_q216_a223	1	135281	Austrolebias melanoorus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes		Austrolebias	Austrolebias melanoorus	223	2	multi	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AY538972.2_q196_a241	3	215342	Pegasus volitans	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Pegasidae	Pegasus	Pegasus volitans	241	3	multi	Fish16S	Actinopteri	14	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-14
AP008946.1_q2225_a243	1	8090	Oryzias latipes	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	243	14	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY763695.1_q1713_a242	1	313173	Sandelia capensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Sandelia	Sandelia capensis	242	1	single	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
DQ160205.1_q186_a243	1	171873	Parablennius ruber	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius ruber	243	3	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616905.1_q217_a243	1	466151	Prognathodes aya	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Prognathodes	Prognathodes aya	243	1	single	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
EU848440.1_q219_a240	1	443806	Pseudophycis bachus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gadiformes	Moridae	Pseudophycis	Pseudophycis bachus	240	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KJ844771.1_q182_a244	1	1461389	Aphanius baeticus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Aphaniidae	Aphanius	Aphanius baeticus	244	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KF203703.1_q185_a241	2	209230	Betta tussyae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta tussyae	241	3	multi	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KP013093.1_q2228_a241	1	33519	Melanotaenia splendida	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia splendida	241	1	single	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KX961693.1_q217_a247	1	371673	Holocentrus adscensionis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Holocentriformes	Holocentridae	Holocentrus	Holocentrus adscensionis	247	1	single	Fish16S	Actinopteri	9	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-09
KY033511.1_q219_a227	1	308059	Austrolebias nigrofasciatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes		Austrolebias	Austrolebias nigrofasciatus	227	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AF049732.1_q196_a243	1	81364	Latropiscis purpurissatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Aulopidae	Latropiscis	Latropiscis purpurissatus	243	1	single	Fish16S	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY538973.2_q195_a279	1	150449	Aulostomus maculatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Syngnathiformes	Aulostomidae	Aulostomus	Aulostomus maculatus	279	2	multi	Fish16S	Actinopteri	14	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-14
DQ307686.1_q938_a266	1	48193	Mugil cephalus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Mugil	Mugil cephalus	266	25	multi	Fish16S	Actinopteri	10	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-10
AY763696.1_q1732_a246	1	243708	Helostoma temminkii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Helostomatidae	Helostoma	Helostoma temminkii	246	2	multi	Fish16S	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
EU848441.1_q218_a240	1	548272	Pseudophycis barbata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gadiformes	Moridae	Pseudophycis	Pseudophycis barbata	240	1	single	Fish16S	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AB511360.1_q235_a241	1	8090	Oryzias latipes	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	241	14	multi	Fish16S	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
JF457272.1_q192_a244	2	109689	Chaetodon ephippium	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon ephippium	244	1	single	Fish16S	Actinopteri---Chaetodontiformes		Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri---Chaetodontiformes
