query.kingdom,query.phylum,query.class,query.order,query.family,query.genus,query.species,query.group,query.group.rank,nVariants,variant.type,intra.minP,intra.maxP,intra.nPairs,inter.rank,inter.taxa,inter.minP,inter.maxP,inter.nPairs,nTargetSpecies,closest.interspecies,MG.type,primer
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Tetrapturus,Tetrapturus sp. JRM-2006,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,99.4,99.4,2,family,Istiophoridae,99.4,100,14,7,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Scarus,Scarus forsteni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,99.4,99.4,2,genus,Scarus,92.4,98.8,50,22,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Scarus,Scarus schlegeli,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,99.4,99.4,2,genus,Scarus,93.6,98.8,50,22,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,97,97,2,genus,Osmerus,97.6,98.8,2,1,98.8,overlap,MiFish
Metazoa,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Lutjanus,Lutjanus argentimaculatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,95.9,95.9,2,genus,Lutjanus,86,95.9,38,18,95.9,on,MiFish
Metazoa,Chordata,Actinopteri,Mugiliformes,Mugilidae,Moolgarda,Moolgarda seheli,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,98.3,98.3,2,family,Mugilidae,81.5,100,104,47,100,overlap,MiFish
Metazoa,Chordata,Actinopteri,Mugiliformes,Mugilidae,Mugil,Mugil curema,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,99.4,99.4,2,genus,Mugil,85.4,98.8,26,9,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus,Carapus boraborensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,2,multi,97.6,97.6,2,genus,Carapus,89.3,92.9,8,4,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Carapidae,Encheliophis,Encheliophis gracilis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,3,multi,90.5,98.8,6,family,Carapidae,70.6,92.9,24,7,92.9,overlap,MiFish
Metazoa,Chordata,Actinopteri,Osmeriformes,Retropinnidae,Retropinna,Retropinna semoni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,3,multi,91.8,95.3,6,genus,Retropinna,88.3,90.6,3,1,90.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Gymnotiformes,Sternopygidae,Eigenmannia,Eigenmannia sp. CBM-ZF-10620,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Gymnotiformes,73.9,83.5,8,7,83.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Gymnotiformes,Apteronotidae,Apteronotus,Apteronotus albifrons,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Apteronotus,95.9,95.9,1,1,95.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,Spirinchus,Spirinchus lanceolatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Osmeridae,93.5,98.2,5,4,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Lophiidae,Lophiodes,Lophiodes caulinaris,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,62.4,85.3,5234,4275,85.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Lophiidae,Sladenia,Sladenia gardineri,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,62,87.6,5234,4275,87.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunax,Chaunax pictus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Chaunax,97.6,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Coelophrys,Coelophrys brevicaudata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Ogcocephalidae,76.5,86.3,3,3,86.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Zalieutes,Zalieutes elater,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Ogcocephalidae,77.1,86.3,3,3,86.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Melanocetidae,Melanocetus,Melanocetus johnsonii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Melanocetus,98.8,98.8,1,1,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Himantolophidae,Himantolophus,Himantolophus albinares,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Himantolophus,99.4,99.4,1,1,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Himantolophidae,Himantolophus,Himantolophus groenlandicus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Himantolophus,99.4,99.4,1,1,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Diceratiidae,Diceratias,Diceratias pileatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Diceratiidae,98.8,98.8,1,1,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Oneirodes,Oneirodes thompsoni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lophiiformes,76,93.5,28,28,93.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Puck,Puck pinnata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lophiiformes,75,92.9,28,28,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Chaenophryne,Chaenophryne melanorhabdus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lophiiformes,75.4,93.5,28,28,93.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Bertella,Bertella idiomorpha,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lophiiformes,74.9,89.9,28,28,89.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Thaumatichthyidae,Thaumatichthys,Thaumatichthys pagidostomus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Thaumatichthyidae,90.5,90.5,1,1,90.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Thaumatichthyidae,Lasiognathus,Lasiognathus sp. NMMBP 9030,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lophiiformes,76.6,93.5,30,30,93.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Centrophrynidae,Centrophryne,Centrophryne spinulosa,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lophiiformes,74.3,88.7,31,31,88.7,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Gigantactinidae,Gigantactis,Gigantactis vanhoeffeni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Gigantactinidae,86,86,1,1,86,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Gigantactinidae,Rhynchactis,Rhynchactis macrothrix,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lophiiformes,73.5,87.1,30,30,87.1,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Linophrynidae,Linophryne,Linophryne bicornis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Linophrynidae,92.9,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Linophrynidae,Acentrophryne,Acentrophryne dolichonema,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Linophrynidae,92.9,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Linophrynidae,Haplophryne,Haplophryne mollis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Linophrynidae,92.9,92.9,2,2,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Lobotiformes,Lobotidae,Lobotes,Lobotes surinamensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,51.1,81.8,5261,4302,81.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Makaira,Makaira mazara,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Istiophoridae,99.4,100,12,10,100,on,MiFish
Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum arcticum,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Myctophidae,69.7,94.2,33,33,94.2,gap,MiFish
Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Hygophum,Hygophum hygomii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Myctophidae,71.7,87.3,33,33,87.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Lampriformes,Veliferidae,Metavelifer,Metavelifer multiradiatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,58.2,85.8,5260,4301,85.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Lampriformes,Lophotidae,Lophotus,Lophotus capellei,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,58.7,80.5,5260,4301,80.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Lampriformes,Regalecidae,Regalecus,Regalecus glesne,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lampriformes,71.6,88.7,5,5,88.7,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Halichoeres,Halichoeres chrysus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Halichoeres,82.2,92.9,21,19,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Notacanthiformes,Notacanthidae,Notacanthus,Notacanthus abbotti,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Notacanthus,93.6,93.6,2,1,93.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Notopteridae,Chitala,Chitala chitala,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Osteoglossiformes,68.6,100,32,28,100,on,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Anampses,Anampses geographicus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Anampses,91.1,100,3,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Coris,Coris julis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Labridae,66.3,90.5,193,179,90.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Hemigymnus,Hemigymnus fasciatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Hemigymnus,97.6,97.6,1,1,97.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Labropsis,Labropsis australis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Labridae,69.2,99.4,195,181,99.4,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus merula,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Labrus,94.7,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus viridis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Labrus,94.7,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Notolabrus,Notolabrus tetricus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Labridae,72.5,100,197,183,100,on,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Stethojulis,Stethojulis albovittata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Stethojulis,92.4,100,4,3,100,on,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Symphodus,Symphodus cinereus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Symphodus,93.5,98.8,5,5,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Symphodus,Symphodus mediterraneus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Symphodus,92.9,98.8,5,5,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Symphodus,Symphodus melanocercus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Labridae,72.1,100,193,179,100,on,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Symphodus,Symphodus roissali,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Symphodus,94.1,98.2,5,5,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Symphodus,Symphodus tinca,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Symphodus,93.5,98.8,5,5,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Myctophiformes,Neoscopelidae,Neoscopelus,Neoscopelus microchir,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Neoscopelus,95.9,95.9,1,1,95.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Myctophum,Myctophum affine,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Myctophum,75.4,89.6,4,4,89.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Lampriformes,Lampridae,Lampris,Lampris guttatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lampriformes,72.3,82,5,5,82,gap,MiFish
Metazoa,Chordata,Actinopteri,Lampriformes,Trachipteridae,Trachipterus,Trachipterus trachypterus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Trachipteridae,86.9,86.9,1,1,86.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Lampriformes,Trachipteridae,Zu,Zu cristatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Lampriformes,69.8,88.7,4,4,88.7,gap,MiFish
Metazoa,Chordata,Actinopteri,Holocentriformes,Holocentridae,Myripristis,Myripristis berndti,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Holocentridae,90.1,91.9,3,3,91.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Notacanthiformes,Halosauridae,Aldrovandia,Aldrovandia affinis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Aldrovandia,98.3,98.3,2,2,98.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Osmeriformes,Retropinnidae,Retropinna,Retropinna retropinna,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Retropinna,88.3,90.6,3,1,90.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Osmeriformes,Salangidae,Salangichthys,Salangichthys microdon,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Osmeriformes,78.4,92.9,11,8,92.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Hiodontiformes,Hiodontidae,Hiodon,Hiodon alosoides,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Hiodon,97.2,97.2,1,1,97.2,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Carapidae,Carapus,Carapus bermudensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Carapus,89.9,98.2,5,4,98.2,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Bassozetus,Bassozetus zenkevitchi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Ophidiidae,77.8,92.4,2,2,92.4,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Sirembo,Sirembo imberbis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,59.1,81.3,5249,4293,81.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Cataetyx,Cataetyx rubrirostris,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Ophidiiformes,75.7,90.1,15,12,90.1,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Bythitidae,Diplacanthopoma,Diplacanthopoma brachysoma,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Bythitidae,90.1,90.1,1,1,90.1,gap,MiFish
Metazoa,Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Lamprogrammus,Lamprogrammus niger,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Ophidiidae,78.6,92.4,2,2,92.4,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Lophiidae,Lophiomus,Lophiomus setigerus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,58.2,82.3,5234,4275,82.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunax,Chaunax abei,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Chaunax,97.6,97.6,2,2,97.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunax,Chaunax penicillatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Chaunax,97.6,100,2,2,100,on,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Melanocetidae,Melanocetus,Melanocetus murrayi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Melanocetus,98.8,98.8,1,1,98.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Holocentriformes,Holocentridae,Ostichthys,Ostichthys japonicus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Holocentridae,90.1,90.7,3,3,90.7,gap,MiFish
Metazoa,Chordata,Actinopteri,Holocentriformes,Holocentridae,Sargocentron,Sargocentron rubrum,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Sargocentron,95.3,95.3,1,1,95.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio tile,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Lutjanidae,86.7,95.9,23,21,95.9,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Halieutaea,Halieutaea stellata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Ogcocephalidae,77.6,84.5,3,3,84.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Malthopsis,Malthopsis jordani,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,55.9,100,5234,4275,100,on,MiFish
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Apogon,Apogon semilineatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Apogonidae,84.1,88.8,5,5,88.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Pterapogon,Pterapogon kauderni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Apogonidae,82.4,85.3,5,5,85.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Halichoeres,Halichoeres melanurus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Halichoeres,82.2,97.6,21,19,97.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Pseudolabrus,Pseudolabrus sieboldi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Pseudolabrus,95.9,97,2,2,97,gap,MiFish
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Istiophorus,Istiophorus albicans,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Istiophoridae,99.4,100,12,10,100,on,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Notopteridae,Chitala,Chitala blanci,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Osteoglossiformes,65.4,100,32,28,100,on,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Notopteridae,Chitala,Chitala lopis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Osteoglossiformes,66.5,92.1,32,28,92.1,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Notopteridae,Chitala,Chitala ornata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Osteoglossiformes,63.7,94.4,32,28,94.4,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Notopteridae,Papyrocranus,Papyrocranus congoensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Notopteridae,73.4,89.8,7,6,89.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Gnathonemus,Gnathonemus petersii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Mormyridae,84.7,96.6,20,20,96.6,gap,MiFish
Metazoa,Chordata,Actinopteri,Lutjaniformes,Haemulidae,Parapristipoma,Parapristipoma trilineatum,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,50.8,82.7,5235,4278,82.7,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Osteoglossidae,Heterotis,Heterotis niloticus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Osteoglossidae,77.4,85.7,7,4,85.7,gap,MiFish
Metazoa,Chordata,Actinopteri,Hiodontiformes,Hiodontidae,Hiodon,Hiodon tergisus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Hiodon,97.2,97.2,1,1,97.2,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Genyomyrus,Genyomyrus donnyi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Mormyridae,85.2,100,20,20,100,on,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Myomyrus,Myomyrus macrops,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Mormyridae,86.4,94.3,20,20,94.3,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Petrocephalus,Petrocephalus soudanensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Petrocephalus,91.5,91.5,1,1,91.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Notopteridae,Xenomystus,Xenomystus nigri,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Notopteridae,75,89.8,7,6,89.8,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Petrocephalus,Petrocephalus microphthalmus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Petrocephalus,91.5,91.5,1,1,91.5,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Gymnarchidae,Gymnarchus,Gymnarchus niloticus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Osteoglossiformes,70.8,86.4,39,34,86.4,gap,MiFish
Metazoa,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Brevimyrus,Brevimyrus niger,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Mormyridae,85.2,95.4,20,20,95.4,gap,MiFish
