query.kingdom,query.phylum,query.class,query.order,query.family,query.genus,query.species,query.group,query.group.rank,nVariants,variant.type,intra.minP,intra.maxP,intra.nPairs,inter.rank,inter.taxa,inter.minP,inter.maxP,inter.nPairs,nTargetSpecies,closest.interspecies,MG.type,primer
Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Cyprinodontidae,Orestias,Orestias sp. LIR09,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Orestias,93.5,100,4,4,100,on,teleo
Metazoa,Chordata,Actinopteri,Ephippiformes,Ephippidae,Ephippus,Ephippus orbis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,class,Actinopteri,47.1,85.7,4776,4029,85.7,gap,teleo
Metazoa,Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox lucius,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Esox,83.9,93.5,2,2,93.5,gap,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias platei,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,86.9,91.9,12,12,91.9,gap,teleo
Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Xiphophorus,Xiphophorus couchianus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Xiphophorus,95.2,100,5,5,100,on,teleo
Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,Cyprinodon diabolis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Cyprinodon,95.2,100,7,4,100,on,teleo
Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Poeciliopsis,Poeciliopsis monacha,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Poeciliopsis,74.6,84.4,3,3,84.4,gap,teleo
Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Goodeidae,Empetrichthys,Empetrichthys latos,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Goodeidae,91.8,95.1,2,2,95.1,gap,teleo
Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Goodeidae,Crenichthys,Crenichthys baileyi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Goodeidae,90.2,95.1,2,2,95.1,gap,teleo
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Gadidae,88.7,100,7,7,100,on,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias brevipinnis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,85.2,98.4,12,12,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias olidus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,86.9,98.4,12,12,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias arcanus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,85.2,100,12,12,100,on,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias fuscus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,83.9,98.4,12,12,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias oliros,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,85.2,100,12,12,100,on,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias rostratus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,83.6,93.4,12,12,93.4,gap,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias tantangara,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,85.5,98.4,12,12,98.4,gap,teleo
Metazoa,Chordata,Actinopteri,Galaxiiformes,Galaxiidae,Galaxias,Galaxias ornatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Galaxias,85.2,100,12,12,100,on,teleo
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus morhua,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Gadidae,88.7,100,7,7,100,on,teleo
Metazoa,Chordata,Actinopteri,Ephippiformes,Ephippidae,Platax,Platax orbicularis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Platax,98.4,100,2,1,100,on,teleo
Metazoa,Chordata,Actinopteri,Gerreiformes,Gerreidae,Gerres,Gerres erythrourus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Gerres,78.8,81.8,3,2,81.8,gap,teleo
Metazoa,Chordata,Actinopteri,Ephippiformes,Drepaneidae,Drepane,Drepane punctata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Drepane,100,100,1,1,100,on,teleo
Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Aphaniidae,Aphanius,Aphanius furcatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Aphanius,74.2,90.3,41,18,90.3,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Tridentiger,Tridentiger trigonocephalus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,93.7,93.7,2,genus,Tridentiger,57.6,77.8,12,6,77.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Ophiocara,Ophiocara porocephala,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,93.9,93.9,2,family,Eleotridae,62.1,89.6,126,48,89.6,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Odontobutis,Odontobutis obscura,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,6,multi,80,98.4,30,genus,Odontobutis,60.9,82.8,72,7,82.8,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Eutaeniichthys,Eutaeniichthys gilli,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,86.9,96.8,6,family,Gobiidae,54.1,87.3,1014,287,87.3,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Mogurnda,Mogurnda adspersa,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,92.5,92.5,2,genus,Mogurnda,91,100,4,2,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Hypseleotris,Hypseleotris compressa,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,92.6,92.6,2,family,Eleotridae,58.8,95.2,114,42,95.2,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris fusca,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,4,multi,87.9,98.4,12,genus,Eleotris,60.3,100,40,7,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris acanthopoma,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,92.6,92.6,2,class,Actinopteri,46.5,88.9,8696,3683,88.9,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris oxycephala,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,91.2,98.4,6,class,Actinopteri,47.5,79.7,13044,3683,79.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Philypnodon,Philypnodon grandiceps,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,94.1,94.1,2,genus,Philypnodon,85.3,91.2,4,2,91.2,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris marmorata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,92.5,92.5,2,genus,Oxyeleotris,71.6,93.5,8,3,93.5,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Bostrychus,Bostrychus sinensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,71.6,91,6,family,Eleotridae,59.7,90.3,183,47,90.3,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Butis,Butis butis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,67.6,67.6,2,genus,Butis,66.2,100,10,4,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Butis,Butis koilomatodon,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,86.4,86.4,2,family,Eleotridae,60.3,85.3,116,44,85.3,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Exyrias,Exyrias puntang,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,84.8,84.8,2,family,Gobiidae,54.1,83.8,678,287,83.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Ptereleotris,Ptereleotris heteroptera,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,92.4,92.4,2,genus,Ptereleotris,82.4,92.6,6,3,92.6,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Valenciennea,Valenciennea strigata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,91.2,91.2,2,family,Gobiidae,52.9,80.6,674,285,80.6,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Redigobius,Redigobius bikolanus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,81.8,93.4,6,family,Gobiidae,53,87.3,1011,286,87.3,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Eugnathogobius,Eugnathogobius oligactis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,75.8,98.4,6,family,Gobiidae,53.2,80.6,1005,285,80.6,overlap,teleo
Metazoa,Chordata,Actinopteri,Gonorynchiformes,Chanidae,Chanos,Chanos chanos,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,95.7,95.7,2,class,Actinopteri,41.4,71,9548,4027,71,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Evermannichthys,Evermannichthys metzelaari,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,95.3,95.3,2,family,Gobiidae,53.1,93.8,678,287,93.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Elacatinus,Elacatinus louisae,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,80.6,80.6,2,genus,Elacatinus,70.3,93.5,20,10,93.5,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobiosoma,Gobiosoma nudum,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,86.9,86.9,2,genus,Gobiosoma,72.1,95.1,30,13,95.1,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobiosoma,Gobiosoma paradoxum,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,genus,Gobiosoma,70.5,93.4,30,13,93.4,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobiosoma,Gobiosoma bosc,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,96.7,96.7,2,genus,Gobiosoma,68.9,95.1,30,13,95.1,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Microgobius,Microgobius erectus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,82.5,82.5,2,family,Gobiidae,53.7,85.5,666,281,85.5,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobius,Gobius niger,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,class,Actinopteri,48.5,79.4,8696,3683,79.4,gap,teleo
Metazoa,Chordata,Actinopteri,Holocentriformes,Holocentridae,Sargocentron,Sargocentron rubrum,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.5,98.5,2,genus,Sargocentron,84.8,89.4,4,2,89.4,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Rhyacichthyidae,Rhyacichthys,Rhyacichthys aspro,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,class,Actinopteri,49.2,81,8696,3683,81,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Schindleriidae,Schindleria,Schindleria praematura,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,71.4,71.4,2,class,Actinopteri,47.6,82.5,8696,3683,82.5,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Chaenogobius,Chaenogobius annularis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,22,multi,86.9,98.4,462,family,Gobiidae,52.5,90.2,6996,286,90.2,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Schismatogobius,Schismatogobius marmoratus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,96.8,96.8,2,family,Gobiidae,53.7,82.3,670,285,82.3,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Schismatogobius,Schismatogobius ampluvinculus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,96.8,98.4,6,family,Gobiidae,55.2,81.5,1005,285,81.5,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Periophthalmus,Periophthalmus argentilineatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,87.9,87.9,2,genus,Periophthalmus,75.4,97,12,6,97,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Odontobutis,Odontobutis sinensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,genus,Odontobutis,68.9,88.5,32,7,88.5,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Odontobutis,Odontobutis haifengensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,74.2,87.1,6,genus,Odontobutis,62.5,86.9,45,7,86.9,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Odontobutis,Odontobutis potamophila,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,75.8,98.4,6,order,Gobiiformes,52.5,95.2,1236,341,95.2,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Pseudaphya,Pseudaphya ferreri,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,family,Gobiidae,56.5,90.3,678,287,90.3,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gillichthys,Gillichthys mirabilis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,genus,Gillichthys,93.4,95.1,2,1,95.1,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Oxuderces,Oxuderces dentatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,96.7,96.7,2,family,Gobiidae,54.1,86.9,678,287,86.9,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Trypauchen,Trypauchen vagina,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,91.8,91.8,2,family,Gobiidae,55.7,100,676,286,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Scartelaos,Scartelaos histophorus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,68.2,68.2,2,family,Gobiidae,55.7,100,676,286,100,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Perccottus,Perccottus glenii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,95.2,98.4,6,class,Actinopteri,49.2,87.1,13044,3683,87.1,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Acentrogobius,Acentrogobius caninus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,family,Gobiidae,54.8,91.9,672,284,91.9,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Eucyclogobius,Eucyclogobius newberryi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,family,Gobiidae,55.6,90.3,678,287,90.3,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Eugnathogobius,Eugnathogobius variegatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,family,Gobiidae,54.8,82.5,670,285,82.5,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Parapocryptes,Parapocryptes serperaster,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.4,98.4,2,family,Gobiidae,55.7,88.7,678,287,88.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris lineolata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,77.4,77.4,2,order,Gobiiformes,53.2,95.2,738,302,95.2,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Rhinogobius,Rhinogobius similis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,84.6,84.6,2,genus,Rhinogobius,78.1,87.7,12,5,87.7,overlap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Rhinogobius,Rhinogobius cliffordpopei,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.5,98.5,2,genus,Rhinogobius,77.8,87.7,12,5,87.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius sp. 1,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Mugilogobius,82,100,8,8,100,on,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius sp. 2,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Mugilogobius,78.7,100,8,8,100,on,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius parvus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Mugilogobius,77,90.2,8,8,90.2,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Tridentiger,Tridentiger brevispinis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Tridentiger,66.2,100,7,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Tridentiger,Tridentiger kuroiwae,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Tridentiger,64.6,96.8,7,6,96.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Tridentiger,Tridentiger nudicervicus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Tridentiger,57.6,69.7,7,6,69.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gonorynchiformes,Kneriidae,Phractolaemus,Phractolaemus ansorgii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,49.2,83.1,4774,4027,83.1,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Odontobutis,Odontobutis hikimius,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Odontobutis,69.8,85.9,17,7,85.9,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Luciogobius,Luciogobius guttatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Luciogobius,78.7,83.9,2,2,83.9,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Stiphodon,Stiphodon alcedo,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Stiphodon,83.3,96.7,3,3,96.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Giuris,Giuris margaritaceus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Giuris,86.8,86.8,1,1,86.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Giuris,Giuris sp.,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Eleotridae,59.1,86.8,63,47,86.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Mogurnda,Mogurnda mogurnda,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Mogurnda,91,100,3,2,100,on,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Hypseleotris,Hypseleotris galii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Hypseleotris,82.4,94.1,7,6,94.1,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Gobiomorphus,Gobiomorphus australis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Eleotridae,61.8,83.8,63,47,83.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris melanosoma,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Eleotris,65.7,82.4,13,7,82.4,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Philypnodon,Philypnodon sp. HYW-2001,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Philypnodon,85.3,94.1,3,2,94.1,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris urophthalmoides,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Eleotridae,59.7,89.6,59,45,89.6,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Butis,Butis sp. HYW-2001,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Butis,69.1,85.3,6,4,85.3,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Butis,Butis melanostigma,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Butis,63.2,89.7,6,4,89.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Istigobius,Istigobius sp. HYW-2001,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Gobiidae,56.7,83.8,339,286,83.8,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Nemateleotris,Nemateleotris magnifica,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Nemateleotris,79.4,89.7,3,3,89.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Nemateleotris,Nemateleotris sp. HYW-2001,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Nemateleotris,88.2,89.7,3,3,89.7,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Ptereleotris,Ptereleotris zebra,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Ptereleotris,82.4,92.6,4,3,92.6,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Ptereleotris,Ptereleotris evides,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Ptereleotris,77.9,91.2,4,3,91.2,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Periophthalmus,Periophthalmus cantonensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Periophthalmus,76.9,100,7,6,100,on,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Sicyopterus,Sicyopterus longifilis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Gobiidae,55.2,90.9,337,284,90.9,gap,teleo
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Stiphodon,Stiphodon ornatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Gobiidae,53,93.9,337,284,93.9,gap,teleo
