query.kingdom,query.phylum,query.class,query.order,query.family,query.genus,query.species,query.group,query.group.rank,nVariants,variant.type,intra.minP,intra.maxP,intra.nPairs,inter.rank,inter.taxa,inter.minP,inter.maxP,inter.nPairs,nTargetSpecies,closest.interspecies,MG.type,primer
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus macrocephalus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Gadus,97.3,100,12,3,100,on,miniE
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Gadidae,88.1,96.9,21,12,96.9,gap,miniE
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Merlangius,Merlangius merlangus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Gadidae,86.3,96.5,21,12,96.5,gap,miniE
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Pollachius,Pollachius virens,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Pollachius,98.2,98.2,1,1,98.2,gap,miniE
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Arctogadus,Arctogadus glacialis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Gadidae,85.4,98.2,21,12,98.2,gap,miniE
Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Micromesistius,Micromesistius poutassou,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,order,Gadiformes,79.2,92.5,6,5,92.5,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Geophagus,Geophagus brasiliensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,82.3,89.8,233,170,89.8,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Thorichthys,Thorichthys aureus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,79.6,91.2,234,171,91.2,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Nannacara,Nannacara anomala,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,78.3,85.4,234,171,85.4,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis andersonii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Oreochromis,93.8,99.6,90,76,99.6,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis macrochir,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Oreochromis,93.4,100,90,76,100,on,miniE
Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,Thryssa,Thryssa vitrirostris,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Thryssa,81.4,87.2,13,7,87.2,gap,miniE
Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,genus,Engraulis,94.2,95.6,3,2,95.6,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Sarotherodon,Sarotherodon linnellii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,81,100,231,169,100,on,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Pungu,Pungu maclareni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,80.5,99.6,234,171,99.6,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Myaka,Myaka myaka,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,80.5,99.1,234,171,99.1,gap,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Konia,Konia dikume,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,81,100,234,171,100,on,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Sarotherodon,Sarotherodon lohbergeri,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,81,100,231,169,100,on,miniE
Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Stomatepia,Stomatepia pindu,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-4,order,1,single,100,100,1,family,Cichlidae,80.5,100,234,171,100,on,miniE
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Istiompax,Istiompax indica,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,family,Istiophoridae,97.8,99.1,28,10,99.1,gap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Gymnapogon,Gymnapogon vanderbilti,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,96.9,96.9,2,family,Apogonidae,79.2,94.2,256,118,94.2,gap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Apogon,Apogon maculatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,94.2,94.2,2,genus,Apogon,80.5,98.2,44,21,98.2,overlap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Cercamia,Cercamia cladara,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,87.6,87.6,2,family,Apogonidae,79.6,94.2,256,118,94.2,overlap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Cheilodipterus,Cheilodipterus intermedius,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,91.6,91.6,2,class,Actinopteri,68.6,100,8142,3023,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Cheilodipterus,Cheilodipterus quinquelineatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,87.2,87.2,2,genus,Cheilodipterus,85.4,95.6,10,4,95.6,overlap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Ostorhinchus,Ostorhinchus nigrofasciatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,95.1,95.1,2,genus,Ostorhinchus,82.7,96,60,30,96,overlap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Pristicon,Pristicon trimaculatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,96.9,96.9,2,genus,Pristicon,89.8,92.5,2,1,92.5,gap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Pterapogon,Pterapogon kauderni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,family,Apogonidae,78.8,88.9,254,117,88.9,gap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Rhabdamia,Rhabdamia gracilis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,89.4,89.4,2,genus,Rhabdamia,88.9,90.3,2,1,90.3,overlap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Verulux,Verulux cypselurus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,89.4,89.4,2,class,Actinopteri,65.9,85.8,8142,3023,85.8,gap,miniE
Metazoa,Chordata,Actinopteri,Kurtiformes,Apogonidae,Apogon,Apogon hyalosoma,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,family,Apogonidae,78.3,91.2,212,97,91.2,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Kraemeriidae,Kraemeria,Kraemeria cunicularia,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,98.7,99.1,6,class,Actinopteri,69,85.8,11961,2998,85.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Eucyclogobius,Eucyclogobius newberryi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,family,Gobiidae,75.7,90.7,280,98,90.7,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris acanthopoma,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.1,99.1,2,genus,Eleotris,86.3,89.4,22,5,89.4,gap,miniE
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Pseudolabrus,Pseudolabrus sieboldi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,genus,Pseudolabrus,93.4,93.8,2,1,93.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gymnotiformes,Hypopomidae,Brachyhypopomus,Brachyhypopomus occidentalis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,83.2,83.2,2,genus,Brachyhypopomus,87.6,89.8,2,1,89.8,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Chaenogobius,Chaenogobius annularis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,12,multi,96,99.6,132,genus,Chaenogobius,92.9,94.7,12,1,94.7,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Schismatogobius,Schismatogobius ninja,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,6,multi,98.7,99.6,30,genus,Schismatogobius,81.9,86.3,60,2,86.3,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Schismatogobius,Schismatogobius marmoratus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,98.7,99.1,6,class,Actinopteri,70.8,86.3,11961,2998,86.3,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Schismatogobius,Schismatogobius ampluvinculus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,7,multi,99.1,99.6,42,class,Actinopteri,71.7,85.8,27909,2998,85.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Bostrychus,Bostrychus sinensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,5,multi,87.6,99.6,20,family,Eleotridae,79.2,91.6,265,34,91.6,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Periophthalmus,Periophthalmus argentilineatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,93.8,93.8,2,genus,Periophthalmus,86.7,100,10,4,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Ctenogobius,Ctenogobius saepepallens,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,90.3,90.3,2,family,Gobiidae,72.6,89.8,280,98,89.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Acanthogobius,Acanthogobius hasta,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,family,Gobiidae,73.9,88.9,280,98,88.9,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Mogurnda,Mogurnda mogurnda,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.2,98.2,2,genus,Mogurnda,96.9,96.9,2,1,96.9,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Gobiomorus,Gobiomorus maculatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,99.1,99.6,6,genus,Gobiomorus,90.7,91.2,3,1,91.2,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Leptophilypnus,Leptophilypnus panamensis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,class,Actinopteri,71.2,87.2,7974,2998,87.2,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris picta,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,genus,Eleotris,85.8,90.3,22,5,90.3,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris amblyopsis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,96.5,99.1,6,genus,Eleotris,84.1,93.8,30,5,93.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Dormitator,Dormitator latifrons,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,genus,Dormitator,95.1,95.6,2,1,95.6,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris lineolata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,91.2,91.2,2,genus,Oxyeleotris,89.4,100,10,2,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Gobiomorphus,Gobiomorphus australis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.1,99.1,2,family,Eleotridae,80.1,90.3,106,31,90.3,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Giuris,Giuris margaritaceus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,family,Eleotridae,79.2,89.8,112,34,89.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris selheimi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,genus,Oxyeleotris,88.5,94.7,10,2,94.7,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Milyeringidae,Milyeringa,Milyeringa veritas,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,class,Actinopteri,71.2,85,7974,2998,85,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Eleotris,Eleotris fusca,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,4,multi,99.1,99.6,12,genus,Eleotris,85,95.6,36,5,95.6,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Odontobutidae,Odontobutis,Odontobutis potamophila,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,87.6,87.6,2,genus,Odontobutis,85.4,99.6,10,5,99.6,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Oxyeleotris,Oxyeleotris marmorata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,99.1,99.6,6,genus,Oxyeleotris,88.5,100,12,2,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Eleotridae,Butis,Butis butis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.1,99.1,2,family,Eleotridae,78.3,88.1,112,34,88.1,gap,miniE
Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Parajulis,Parajulis poecilepterus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,class,Actinopteri,71.2,88.9,8340,3113,88.9,gap,miniE
Metazoa,Chordata,Actinopteri,Istiophoriformes,Xiphiidae,Xiphias,Xiphias gladius,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,98.2,99.6,6,class,Actinopteri,69.5,90.3,12549,3131,90.3,gap,miniE
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Istiophorus,Istiophorus platypterus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,genus,Istiophorus,99.6,100,2,1,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Antennariidae,Antennarius,Antennarius striatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,96,96,2,family,Antennariidae,80.1,88.1,20,10,88.1,gap,miniE
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Tetrapturus,Tetrapturus georgii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,family,Istiophoridae,97.8,99.1,22,7,99.1,gap,miniE
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Makaira,Makaira nigricans,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.7,98.7,2,family,Istiophoridae,97.8,100,26,9,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Istiophoriformes,Istiophoridae,Kajikia,Kajikia albida,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.1,99.1,2,family,Istiophoridae,97.8,100,26,9,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Lobotiformes,Hapalogenyidae,Hapalogenys,Hapalogenys analis,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,class,Actinopteri,69,81.9,8392,3138,81.9,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobius,Gobius bucchichi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,class,Actinopteri,69,86.3,7974,2998,86.3,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobius,Gobius cruentatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.2,98.2,2,class,Actinopteri,69,88.9,7974,2998,88.9,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius adeia,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,98.7,99.6,6,genus,Mugilogobius,78.3,96.5,60,12,96.5,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius latifrons,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.7,98.7,2,genus,Mugilogobius,81,100,42,12,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius lepidotus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.6,99.6,2,genus,Mugilogobius,78.3,95.6,42,12,95.6,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius chulae,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.2,98.2,2,genus,Mugilogobius,80.5,91.2,42,12,91.2,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius hitam,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,4,multi,96,99.1,12,genus,Mugilogobius,77.4,96.5,76,12,96.5,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Mugilogobius,Mugilogobius sarasinorum,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,3,multi,98.7,99.1,6,genus,Mugilogobius,79.2,93.8,60,12,93.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Periophthalmus,Periophthalmus magnuspinnatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.1,99.1,2,family,Gobiidae,71.2,100,270,94,100,overlap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Awaous,Awaous banana,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,98.2,98.2,2,genus,Awaous,92.9,93.8,2,1,93.8,gap,miniE
Metazoa,Chordata,Actinopteri,Gobiiformes,Gobiidae,Sicydium,Sicydium salvini,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,2,multi,99.1,99.1,2,family,Gobiidae,71.7,92,278,97,92,gap,miniE
Metazoa,Chordata,Actinopteri,Gymnotiformes,Sternopygidae,Eigenmannia,Eigenmannia sp. CBM-ZF-10620,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,69.5,87.2,4194,3136,87.2,gap,miniE
Metazoa,Chordata,Actinopteri,Gonorynchiformes,Chanidae,Chanos,Chanos chanos,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,71.2,86.3,4194,3135,86.3,gap,miniE
Metazoa,Chordata,Actinopteri,Gonorynchiformes,Gonorynchidae,Gonorynchus,Gonorynchus greyi,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Gonorynchus,89.4,89.4,1,1,89.4,gap,miniE
Metazoa,Chordata,Actinopteri,Gonorynchiformes,Kneriidae,Phractolaemus,Phractolaemus ansorgii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,72.6,87.6,4194,3135,87.6,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Lophiidae,Lophiodes,Lophiodes caulinaris,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Lophiidae,81,85.4,5,5,85.4,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Lophiidae,Sladenia,Sladenia gardineri,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,69,88.1,4158,3100,88.1,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Antennariidae,Antennatus,Antennatus coccineus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Antennatus,89.4,91.2,2,2,91.2,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunax,Chaunax pictus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Chaunax,96.5,99.1,2,2,99.1,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Coelophrys,Coelophrys brevicaudata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,70.8,86.7,4158,3100,86.7,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Zalieutes,Zalieutes elater,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,70.4,87.6,4158,3100,87.6,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Caulophrynidae,Caulophryne,Caulophryne pelagica,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Caulophryne,95.6,95.6,1,1,95.6,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Melanocetidae,Melanocetus,Melanocetus johnsonii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Melanocetus,98.2,98.2,1,1,98.2,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Himantolophidae,Himantolophus,Himantolophus albinares,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Himantolophus,100,100,1,1,100,on,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Himantolophidae,Himantolophus,Himantolophus groenlandicus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,genus,Himantolophus,100,100,1,1,100,on,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Diceratiidae,Diceratias,Diceratias pileatus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Diceratiidae,96.9,96.9,1,1,96.9,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Oneirodes,Oneirodes thompsoni,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,order,Lophiiformes,77,92.5,40,39,92.5,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Puck,Puck pinnata,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,order,Lophiiformes,76.1,90.7,40,39,90.7,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Chaenophryne,Chaenophryne melanorhabdus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,order,Lophiiformes,77,90.7,40,39,90.7,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Oneirodidae,Bertella,Bertella idiomorpha,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,family,Oneirodidae,86.3,90.3,3,3,90.3,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Thaumatichthyidae,Thaumatichthys,Thaumatichthys pagidostomus,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,order,Lophiiformes,77.4,90.3,42,41,90.3,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Thaumatichthyidae,Lasiognathus,Lasiognathus sp. NMMBP 9030,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,order,Lophiiformes,77.4,90.7,42,41,90.7,gap,miniE
Metazoa,Chordata,Actinopteri,Lophiiformes,Ceratiidae,Cryptopsaras,Cryptopsaras couesii,Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-subgroup-5,order,1,single,100,100,1,class,Actinopteri,69,82.3,4158,3100,82.3,gap,miniE
