derepID	derepSize	taxid	taxname	rank	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length	nVariants	variant.type	primer	fn	group.num	group
AY722168.1_q17_a275	1	308092	Milyeringa veritas	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Milyeringidae	Milyeringa	Milyeringa veritas	275	2	multi	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
EF156848.1_q28_a275	1	348153	Heteromys anomalus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Heteromyidae	Heteromys	Heteromys anomalus	275	1	single	miniE	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
GU571346.1_q5_a275	1	8934	Columba palumbus	species	order	Eukaryota	Metazoa	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba palumbus	275	2	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JF728535.1_q28_a275	1	77235	Micropteropus pusillus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Micropteropus	Micropteropus pusillus	275	22	multi	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
HQ907992.1_q5494_a275	1	175797	Silurus meridionalis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus meridionalis	275	2	multi	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KJ433564.1_q5509_a275	1	366939	Zebrias crossolepis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Soleidae	Zebrias	Zebrias crossolepis	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KT248110.1_q4_a275	2	1843449	Knodus borki	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Knodus	Knodus borki	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KU494695.1_q28_a275	1	428382	Pseudis cardosoi	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Hylidae	Pseudis	Pseudis cardosoi	275	2	multi	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
AP017445.1_q5556_a275	2	270547	Lates japonicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Centropomidae	Lates	Lates japonicus	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MG599474.1_q5515_a275	1	225389	Aplodinotus grunniens	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Sciaenidae	Aplodinotus	Aplodinotus grunniens	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AB477345.1_q5442_a275	1	101491	Trionyx triunguis	species	order	Eukaryota	Metazoa	Chordata		Testudines	Trionychidae	Trionyx	Trionyx triunguis	275	1	single	miniE	NA	2	Eukaryota/Metazoa/Chordata/NA/NA-02
JN801887.1_q31_a275	1	1109084	Penelope albipennis	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Cracidae	Penelope	Penelope albipennis	275	2	multi	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
JN988684.1_q4_a275	1	930231	Aphyocheirodon hemigrammus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Aphyocheirodon	Aphyocheirodon hemigrammus	275	2	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF815977.1_q5506_a275	1	358388	Siniperca undulata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	Siniperca	Siniperca undulata	275	2	multi	miniE	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KT277287.1_q5498_a275	1	1075431	Alticorpus geoffreyi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Alticorpus	Alticorpus geoffreyi	275	1	single	miniE	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KJ433566.1_q5281_a275	1	990577	Crossorhombus valderostratus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Bothidae	Crossorhombus	Crossorhombus valderostratus	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
MG799651.1_q28_a275	1	377348	Thoropa miliaris	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Cycloramphidae	Thoropa	Thoropa miliaris	275	5	multi	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
EU549817.1_q25_a275	2	47729	Hemidactylus frenatus	species	order	Eukaryota	Metazoa	Chordata		Squamata	Gekkonidae	Hemidactylus	Hemidactylus frenatus	275	1	single	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
JN801886.1_q31_a275	5	1109084	Penelope albipennis	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Cracidae	Penelope	Penelope albipennis	275	2	multi	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
JN988685.1_q4_a275	1	930231	Aphyocheirodon hemigrammus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Aphyocheirodon	Aphyocheirodon hemigrammus	275	2	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KM272635.1_q8_a275	1	33790	Channa gachua	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Channidae	Channa	Channa gachua	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR215630.1_q5429_a275	1	9209	Phalacrocorax carbo	species	order	Eukaryota	Metazoa	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax carbo	275	1	single	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KJ433567.1_q5721_a275	1	548267	Lophonectes gallus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Bothidae	Lophonectes	Lophonectes gallus	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KT248112.1_q1_a275	2	1843457	Knodus sp. 6 LHGP-2016	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Knodus	Knodus sp. 6 LHGP-2016	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF156851.1_q28_a275	1	101676	Heteromys gaumeri	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Heteromyidae	Heteromys	Heteromys gaumeri	275	1	single	miniE	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KF682364.1_q5420_a275	2	8959	Aegypius monachus	species	order	Eukaryota	Metazoa	Chordata	Aves	Accipitriformes	Accipitridae	Aegypius	Aegypius monachus	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
KF009613.1_q5_a275	1	260524	Lutjanus fulvus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus fulvus	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KJ460033.1_q5488_a275	1	8081	Poecilia reticulata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia reticulata	275	2	multi	miniE	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KY267289.1_q28_a275	1	1931395	Astyanax metae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Astyanax	Astyanax metae	275	4	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KY268289.1_q28_a275	1	1053557	Astyanax rivularis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Astyanax	Astyanax rivularis	275	5	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP017448.1_q5612_a275	1	1841838	Bathyclupea megaceps	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pempheriformes	Bathyclupeidae	Bathyclupea	Bathyclupea megaceps	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
NC_039135.1_q5503_a275	2	391225	Polyacanthonotus rissoanus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Notacanthiformes	Notacanthidae	Polyacanthonotus	Polyacanthonotus rissoanus	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY722172.1_q17_a275	10	86233	Eleotris fusca	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Eleotris	Eleotris fusca	275	4	multi	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
EF156852.1_q28_a275	1	435256	Heteromys nelsoni	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Heteromyidae	Heteromys	Heteromys nelsoni	275	1	single	miniE	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
EF545592.1_q6676_a275	1	9823	Sus scrofa	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Suidae	Sus	Sus scrofa	275	26	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
EU525517.1_q31_a275	2	507597	Sternula albifrons	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Laridae	Sternula	Sternula albifrons	275	3	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JF728539.1_q28_a275	1	77235	Micropteropus pusillus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Micropteropus	Micropteropus pusillus	275	22	multi	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
JF892496.1_q27_a275	1	1038503	Tropheus sp. 'Isonga'	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Tropheus	Tropheus sp. 'Isonga'	275	5	multi	miniE	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
JX534239.1_q5469_a275	1	435155	Harpadon nehereus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Aulopiformes	Synodontidae	Harpadon	Harpadon nehereus	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
JN989183.1_q4_a275	2	930265	Pyrrhulina australis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Lebiasinidae	Pyrrhulina	Pyrrhulina australis	275	2	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF491387.1_q28_a275	3	1250801	Melanotaenia rubripinnis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Melanotaenia	Melanotaenia rubripinnis	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KF009614.1_q5_a275	1	396786	Lutjanus gibbus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus gibbus	275	2	multi	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
MG066702.1_q5891_a275	1	9644	Ursus arctos	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos	275	13	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
MG799654.1_q28_a275	1	456503	Thoropa taophora	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Cycloramphidae	Thoropa	Thoropa taophora	275	3	multi	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
AY722173.1_q17_a275	2	1828458	Hemieleotris latifasciata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Hemieleotris	Hemieleotris latifasciata	275	1	single	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
EF156853.1_q28_a275	2	323370	Liomys irroratus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Heteromyidae	Liomys	Liomys irroratus	275	4	multi	miniE	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
EU525518.1_q31_a275	4	507597	Sternula albifrons	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Laridae	Sternula	Sternula albifrons	275	3	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
EU932689.1_q5443_a275	1	8843	Anser anser	species	order	Eukaryota	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser anser	275	3	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JF728542.1_q28_a275	1	77235	Micropteropus pusillus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Micropteropus	Micropteropus pusillus	275	22	multi	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
JF892507.1_q27_a275	33	455183	Tropheus sp. 'Mabilibili'	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Tropheus	Tropheus sp. 'Mabilibili'	275	1	single	miniE	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
HM362945.1_q8_a275	1	36310	Gekko gecko	species	order	Eukaryota	Metazoa	Chordata		Squamata	Gekkonidae	Gekko	Gekko gecko	275	3	multi	miniE	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
JX435822.1_q5502_a275	1	360505	Hapalogenys analis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lobotiformes	Hapalogenyidae	Hapalogenys	Hapalogenys analis	275	2	multi	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KC777290.1_q5525_a275	2	163124	Psenopsis anomala	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Centrolophidae	Psenopsis	Psenopsis anomala	275	4	multi	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF009615.1_q5_a275	1	396786	Lutjanus gibbus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus gibbus	275	2	multi	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KJ866481.1_q5494_a275	1	480041	Thymallus arcticus arcticus	subspecies	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Thymallus	Thymallus arcticus	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KT248115.1_q4_a275	1	1843460	Knodus sp. n. 3 LHGP-2016	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Knodus	Knodus sp. n. 3 LHGP-2016	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KX977547.1_q7_a275	1	1111469	Planiliza parmata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Mugiliformes	Mugilidae	Planiliza	Planiliza parmata	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
MG066703.1_q5892_a275	1	522687	Ursus arctos pruinosus	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos	275	1	single	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
NC_039136.1_q5512_a275	2	1675535	Aldrovandia oleosa	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Notacanthiformes	Halosauridae	Aldrovandia	Aldrovandia oleosa	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY722174.1_q17_a275	1	308085	Odontobutis potamophila	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Odontobutis	Odontobutis potamophila	275	2	multi	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
EF156854.1_q28_a275	1	323369	Liomys pictus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Heteromyidae	Liomys	Liomys pictus	275	2	multi	miniE	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
EU525519.1_q31_a275	1	507597	Sternula albifrons	species	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Laridae	Sternula	Sternula albifrons	275	3	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
JN988689.1_q4_a275	3	245757	Aspidoras fuscoguttatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Callichthyidae	Aspidoras	Aspidoras fuscoguttatus	275	1	single	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KF009616.1_q5_a275	1	1087062	Lutjanus madras	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus madras	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KJ866482.1_q5496_a275	2	1854753	Thymallus baicalolenensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Thymallus	Thymallus baicalolenensis	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KT248116.1_q1_a275	1	1848446	Knodus cf. orteguasae LBPV-23626	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Knodus	Knodus cf. orteguasae LBPV-23626	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KY024791.1_q28_a275	4	130821	Ochotona cansus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Ochotonidae	Ochotona	Ochotona cansus	275	14	multi	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KX371106.1_q5433_a275	1	1758121	Limosa lapponica baueri	subspecies	order	Eukaryota	Metazoa	Chordata	Aves	Charadriiformes	Scolopacidae	Limosa	Limosa lapponica	275	1	single	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AP017451.1_q6107_a275	1	270594	Callanthias japonicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Callanthiidae	Callanthias	Callanthias japonicus	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KT809508.1_q5503_a275	2	13013	Clarias gariepinus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Clariidae	Clarias	Clarias gariepinus	275	2	multi	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
MG066705.1_q5891_a275	1	1215600	Ursus arctos isabellinus	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus arctos	275	1	single	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AY722175.1_q17_a275	1	86218	Tateurndina ocellicauda	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Tateurndina	Tateurndina ocellicauda	275	1	single	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
JN801892.1_q31_a275	1	1109085	Penelope barbata	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Cracidae	Penelope	Penelope barbata	275	1	single	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KF491161.1_q28_a275	1	1250782	Glossolepis kabia	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Glossolepis	Glossolepis kabia	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KP100265.1_q5488_a275	1	96903	Trichopodus trichopterus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Trichopodus	Trichopodus trichopterus	275	2	multi	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087821.1_q28_a275	2	143527	Microhyla pulchra	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Microhylidae	Microhyla	Microhyla pulchra	275	2	multi	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KJ866483.1_q5497_a275	2	565241	Thymallus tugarinae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Thymallus	Thymallus tugarinae	275	2	multi	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KM612271.1_q5352_a275	6	9874	Odocoileus virginianus	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Cervidae	Odocoileus	Odocoileus virginianus	275	7	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
KT601071.1_q5370_a275	1	1747826	Megophrys sp. FH-2015	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Megophryidae	Megophrys	Megophrys sp. FH-2015	275	1	single	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
MF123843.1_q4_a275	1	2067712	Cubiceps sp. sp. und	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Nomeidae	Cubiceps	Cubiceps sp. sp. und	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
MK262513.1_q31_a275	7	8824	Apteryx owenii	species	order	Eukaryota	Metazoa	Chordata	Aves	Apterygiformes	Apterygidae	Apteryx	Apteryx owenii	275	2	multi	miniE	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
MH029359.1_q1_a275	1	648133	Homodiaetus anisitsi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Trichomycteridae	Homodiaetus	Homodiaetus anisitsi	275	2	multi	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AY722176.1_q17_a275	2	86250	Oxyeleotris marmorata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Oxyeleotris	Oxyeleotris marmorata	275	3	multi	miniE	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
FJ171339.1_q5515_a275	1	520515	Lutjanus bengalensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus bengalensis	275	1	single	miniE	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
JF728546.1_q28_a275	1	77235	Micropteropus pusillus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Pteropodidae	Micropteropus	Micropteropus pusillus	275	22	multi	miniE	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
JN415127.1_q5383_a275	1	586894	Hynobius yangi	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Caudata	Hynobiidae	Hynobius	Hynobius yangi	275	2	multi	miniE	Amphibia	2	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-02
JN801893.1_q31_a275	1	1881866	Penelope jacquacu	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Cracidae	Penelope	Penelope jacquacu	275	2	multi	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
FJ407103.2_q87_a275	26	37081	Spheniscus magellanicus	species	order	Eukaryota	Metazoa	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus magellanicus	275	8	multi	miniE	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
JN989187.1_q4_a275	1	930265	Pyrrhulina australis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Lebiasinidae	Pyrrhulina	Pyrrhulina australis	275	2	multi	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
HQ456774.1_q5323_a275	1	118254	Herpele squalostoma	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Gymnophiona	Herpelidae	Herpele	Herpele squalostoma	275	1	single	miniE	Amphibia	2	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-02
KC193779.1_q5473_a275	1	262081	Liobagrus kingi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Siluriformes	Amblycipitidae	Liobagrus	Liobagrus kingi	275	1	single	miniE	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AB102725.1_q5545_a275	1	29150	Scomber australasicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Scombridae	Scomber	Scomber australasicus	275	2	multi	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF491168.1_q28_a275	1	1250785	Glossolepis multisquamata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Atheriniformes	Melanotaeniidae	Glossolepis	Glossolepis multisquamata	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KJ402277.1_q5530_a275	1	55293	Huso dauricus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Huso	Huso dauricus	275	1	single	miniE	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KR087822.1_q28_a275	4	143527	Microhyla pulchra	species	order	Eukaryota	Metazoa	Chordata	Amphibia	Anura	Microhylidae	Microhyla	Microhyla pulchra	275	2	multi	miniE	Amphibia	1	Eukaryota/Metazoa/Chordata/Amphibia/Amphibia-01
KJ866484.1_q5497_a275	1	511734	Thymallus yaluensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Thymallus	Thymallus yaluensis	275	1	single	miniE	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KM612272.1_q5351_a275	1	9874	Odocoileus virginianus	species	order	Eukaryota	Metazoa	Chordata	Mammalia		Cervidae	Odocoileus	Odocoileus virginianus	275	7	multi	miniE	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
KU159666.1_q5543_a275	2	173311	Selaroides leptolepis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Carangiformes	Carangidae	Selaroides	Selaroides leptolepis	275	1	single	miniE	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KT248118.1_q1_a275	1	1848445	Knodus cf. orteguasae LBPV-23624	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Characiformes	Characidae	Knodus	Knodus cf. orteguasae LBPV-23624	275	1	single	miniE	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
