derepID	derepSize	taxid	taxname	rank	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length	nVariants	variant.type	primer	fn	group.num	group
KU057247.1_q170_a219	2	50379	Sylvilagus obscurus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus obscurus	219	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KY581661.1_q301_a216	1	59483	Tadarida teniotis	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Molossidae	Tadarida	Tadarida teniotis	216	1	single	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
NC_037140.1_q300_a215	10	86233	Eleotris fusca	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Eleotris	Eleotris fusca	215	4	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY279653.1_q230_a216	1	241353	Xiphocheilus typus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Xiphocheilus	Xiphocheilus typus	216	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AY940771.1_q230_a220	1	56077	Veniliornis callonotus	species	order	Eukaryota	Metazoa	Chordata	Aves	Piciformes	Picidae	Veniliornis	Veniliornis callonotus	220	1	single	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
DQ055716.1_q65_a228	1	8813	Megalapteryx didinus	species	order	Eukaryota	Metazoa	Chordata	Aves	Dinornithiformes	Emeidae	Megalapteryx	Megalapteryx didinus	228	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AJ810153.1_q227_a215	1	76338	Thalassoma bifasciatum	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Thalassoma	Thalassoma bifasciatum	215	2	multi	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AM181029.1_q304_a216	2	39088	Phoca fasciata	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca fasciata	216	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP009140.1_q301_a220	1	373249	Ilisha africana	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Pristigasteridae	Ilisha	Ilisha africana	220	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616841.1_q210_a216	1	358767	Chaetodon fremblii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon fremblii	216	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AP011607.1_q295_a220	1	691800	Sprattus muelleri	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sprattus	Sprattus muelleri	220	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
JQ639069.1_q295_a219	1	171416	Pseudorhombus cinnamoneus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Pleuronectiformes	Paralichthyidae	Pseudorhombus	Pseudorhombus cinnamoneus	219	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KM057970.1_q153_a217	1	200682	Malacocottus zonurus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Psychrolutidae	Malacocottus	Malacocottus zonurus	217	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KP779623.1_q293_a217	1	43700	Monopterus albus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Synbranchiformes	Synbranchidae	Monopterus	Monopterus albus	217	4	multi	MiFish	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KJ780028.1_q230_a220	1	9281	Dasyurus maculatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Dasyurus	Dasyurus maculatus	220	6	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KX754496.1_q224_a224	1	94437	Parascalops breweri	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Parascalops	Parascalops breweri	224	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KY411592.1_q1450_a227	1	83285	Ithaginis cruentus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Ithaginis	Ithaginis cruentus	227	3	multi	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KU057248.1_q171_a219	1	50379	Sylvilagus obscurus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus obscurus	219	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KT221836.1_q301_a220	1	9796	Equus caballus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus caballus	220	22	multi	MiFish	Mammalia	4	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-04
KY581662.1_q301_a218	1	2049285	Tadarida latouchei	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Chiroptera	Molossidae	Tadarida	Tadarida latouchei	218	1	single	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
MF038886.1_q297_a217	1	166745	Eucyclogobius newberryi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Eucyclogobius	Eucyclogobius newberryi	217	2	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
NC_040863.1_q299_a218	2	1146961	Cheilodipterus quinquelineatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Cheilodipterus	Cheilodipterus quinquelineatus	218	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
MH910343.1_q298_a219	2	46167	Steno bredanensis	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Cetacea	Delphinidae	Steno	Steno bredanensis	219	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AY279654.1_q205_a217	1	241354	Iniistius aneitensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Iniistius	Iniistius aneitensis	217	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AY940772.1_q231_a220	1	56076	Veniliornis nigriceps	species	order	Eukaryota	Metazoa	Chordata	Aves	Piciformes	Picidae	Veniliornis	Veniliornis nigriceps	220	1	single	MiFish	Aves	3	Eukaryota/Metazoa/Chordata/Aves/Aves-03
DQ055717.1_q66_a228	1	328612	Megalapteryx benhami	species	order	Eukaryota	Metazoa	Chordata	Aves	Dinornithiformes	Emeidae	Megalapteryx	Megalapteryx benhami	228	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AJ810154.1_q228_a215	1	219410	Thalassoma lunare	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Thalassoma	Thalassoma lunare	215	2	multi	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KP942529.1_q222_a216	55	39089	Phoca groenlandica	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca groenlandica	216	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP009141.1_q301_a219	1	365054	Ilisha elongata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Pristigasteridae	Ilisha	Ilisha elongata	219	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616842.1_q207_a216	1	109689	Chaetodon ephippium	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon ephippium	216	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AP011608.1_q295_a220	1	691801	Sprattus antipodum	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sprattus	Sprattus antipodum	220	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KM057971.1_q153_a217	1	270554	Marukawichthys ambulator	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Ereuniidae	Marukawichthys	Marukawichthys ambulator	217	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KP779624.1_q293_a217	1	43700	Monopterus albus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Synbranchiformes	Synbranchidae	Monopterus	Monopterus albus	217	4	multi	MiFish	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
KJ780029.1_q230_a221	1	9281	Dasyurus maculatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Dasyurus	Dasyurus maculatus	221	6	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KX754497.1_q224_a222	3	71119	Scalopus aquaticus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Scalopus	Scalopus aquaticus	222	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KY411593.1_q1442_a224	4	64668	Lagopus muta	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Lagopus	Lagopus muta	224	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KU057249.1_q172_a220	1	50380	Sylvilagus palustris	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus palustris	220	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
MF595516.1_q298_a228	1	187118	Ectopistes migratorius	species	order	Eukaryota	Metazoa	Chordata	Aves	Columbiformes	Columbidae	Ectopistes	Ectopistes migratorius	228	3	multi	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
NC_037141.1_q299_a218	2	1090891	Bathygobius coalitus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Bathygobius	Bathygobius coalitus	218	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MK032069.1_q302_a217	1	61090	Crocidura fuliginosa	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Soricidae	Crocidura	Crocidura fuliginosa	217	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
Y07726.1_q299_a217	1	9807	Ceratotherium simum	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum	217	2	multi	MiFish	Mammalia	4	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-04
AY279655.1_q203_a216	1	13764	Xyrichtys martinicensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Xyrichtys	Xyrichtys martinicensis	216	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AP009142.1_q292_a218	1	373250	Nematalosa japonica	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Nematalosa	Nematalosa japonica	218	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616843.1_q207_a216	1	109706	Chaetodon trifascialis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon trifascialis	216	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
GU261680.1_q1532_a228	1	9031	Gallus gallus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	228	11	multi	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
AP011609.1_q300_a223	1	445360	Pellona ditchela	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Pristigasteridae	Pellona	Pellona ditchela	223	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KM057972.1_q153_a217	1	274766	Microcottus sellaris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Microcottus	Microcottus sellaris	217	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KJ780030.1_q230_a221	1	9281	Dasyurus maculatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Dasyurus	Dasyurus maculatus	221	6	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KM591217.1_q298_a228	2	7908	Acipenser medirostris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	Acipenser medirostris	228	1	single	MiFish	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KP001495.1_q1259_a220	1	9689	Panthera leo	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	220	7	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
KU057250.1_q171_a219	1	60891	Sylvilagus transitionalis	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus transitionalis	219	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KT221838.1_q301_a220	1	9796	Equus caballus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus caballus	220	22	multi	MiFish	Mammalia	4	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-04
MH550879.1_q296_a220	3	229057	Lagocephalus sceleratus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Lagocephalus	Lagocephalus sceleratus	220	1	single	MiFish	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AY279656.1_q235_a216	1	241357	Haletta semifasciata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Odacidae	Haletta	Haletta semifasciata	216	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AF027992.1_q264_a218	1	65626	Onychogalea unguifera	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Diprotodontia	Macropodidae	Onychogalea	Onychogalea unguifera	218	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
AM181032.1_q304_a216	2	9720	Phoca vitulina	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina	216	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP009143.1_q292_a221	1	196072	Sardinella maderensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinella	Sardinella maderensis	221	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616844.1_q200_a216	1	109708	Chaetodon ulietensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon ulietensis	216	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AP011610.1_q297_a220	2	373995	Tenualosa ilisha	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Tenualosa	Tenualosa ilisha	220	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF444060.1_q1448_a228	2	9049	Pavo cristatus	species	order	Eukaryota	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Pavo	Pavo cristatus	228	1	single	MiFish	Aves	2	Eukaryota/Metazoa/Chordata/Aves/Aves-02
KM057973.1_q153_a217	1	68557	Myoxocephalus octodecemspinosus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Myoxocephalus	Myoxocephalus octodecemspinosus	217	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
JQ406951.1_q303_a229	1	171798	Chitra indica	species	order	Eukaryota	Metazoa	Chordata		Testudines	Trionychidae	Chitra	Chitra indica	229	1	single	MiFish	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
KJ780031.1_q230_a219	2	9280	Dasyurus hallucatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Dasyurus	Dasyurus hallucatus	219	5	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KP001496.1_q1247_a218	1	9689	Panthera leo	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	218	7	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
KU697358.1_q301_a218	1	1906352	Solenodon paradoxus paradoxus	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Solenodontidae	Solenodon	Solenodon paradoxus	218	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KX754499.1_q225_a221	1	182673	Scapanus latimanus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Scapanus	Scapanus latimanus	221	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
NC_037142.1_q297_a215	2	228544	Brachygobius doriae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Brachygobius	Brachygobius doriae	215	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY279657.1_q235_a216	1	241359	Neoodax balteatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Odacidae	Neoodax	Neoodax balteatus	216	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
DQ055720.1_q67_a227	1	239969	Pachyornis australis	species	order	Eukaryota	Metazoa	Chordata	Aves	Dinornithiformes	Emeidae	Pachyornis	Pachyornis australis	227	1	single	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AM181033.1_q304_a216	2	693431	Pusa caspica	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Pusa	Pusa caspica	216	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP009144.1_q292_a226	1	373251	Spratelloides delicatulus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Spratelloides	Spratelloides delicatulus	226	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616845.1_q205_a216	1	109701	Chaetodon oxycephalus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon oxycephalus	216	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KJ130031.1_q300_a215	2	78195	Mogurnda adspersa	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Mogurnda	Mogurnda adspersa	215	2	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KM057974.1_q153_a217	1	238839	Myoxocephalus polyacanthocephalus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Cottidae	Myoxocephalus	Myoxocephalus polyacanthocephalus	217	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KF359818.1_q228_a215	6	1514675	Pelvicachromis kribensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Pelvicachromis	Pelvicachromis kribensis	215	3	multi	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
KJ780032.1_q230_a219	2	9280	Dasyurus hallucatus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Dasyuromorphia	Dasyuridae	Dasyurus	Dasyurus hallucatus	219	5	multi	MiFish	Mammalia	2	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-02
KP001497.1_q1244_a220	2	9689	Panthera leo	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	220	7	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
KU697359.1_q301_a218	5	1906353	Solenodon paradoxus woodi	subspecies	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Solenodontidae	Solenodon	Solenodon paradoxus	218	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KX754500.1_q225_a221	2	182674	Scapanus orarius	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Scapanus	Scapanus orarius	221	1	single	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
KU057252.1_q224_a218	1	9988	Sylvilagus floridanus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus floridanus	218	14	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
AY279658.1_q230_a217	1	1582965	Heteroscarus acroptilus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Odacidae	Heteroscarus	Heteroscarus acroptilus	217	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AM181034.1_q304_a216	2	9719	Pusa sibirica	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Phocidae	Pusa	Pusa sibirica	216	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
AP009145.1_q294_a219	1	365052	Spratelloides gracilis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Spratelloides	Spratelloides gracilis	219	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616846.1_q207_a217	1	109702	Chaetodon plebeius	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon plebeius	217	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
JQ010985.1_q294_a217	1	228252	Siniperca scherzeri	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	Siniperca	Siniperca scherzeri	217	8	multi	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AP011612.1_q293_a221	1	365056	Konosirus punctatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Konosirus	Konosirus punctatus	221	3	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KM057975.1_q151_a218	1	274772	Nautichthys pribilovius	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Agonidae	Nautichthys	Nautichthys pribilovius	218	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KP001498.1_q1245_a218	4	9689	Panthera leo	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera leo	218	7	multi	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
KU057253.1_q232_a219	1	9988	Sylvilagus floridanus	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus floridanus	219	14	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
MG000980.1_q301_a218	2	52114	Mesoplodon stejnegeri	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Cetacea	Ziphiidae	Mesoplodon	Mesoplodon stejnegeri	218	1	single	MiFish	Mammalia	1	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-01
NC_037143.1_q297_a215	2	150296	Exyrias puntang	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Exyrias	Exyrias puntang	215	2	multi	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY279659.1_q232_a215	1	241362	Odax cyanoallix	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Odacidae	Odax	Odax cyanoallix	215	1	single	MiFish	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
DQ055722.1_q66_a227	1	8815	Pachyornis elephantopus	species	order	Eukaryota	Metazoa	Chordata	Aves	Dinornithiformes	Emeidae	Pachyornis	Pachyornis elephantopus	227	2	multi	MiFish	Aves	1	Eukaryota/Metazoa/Chordata/Aves/Aves-01
AP009231.1_q293_a222	1	521025	Pellonula vorax	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Pellonula	Pellonula vorax	222	1	single	MiFish	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
EF616847.1_q206_a216	1	109692	Chaetodon larvatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Chaetodontiformes	Chaetodontidae	Chaetodon	Chaetodon larvatus	216	1	single	MiFish	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
EF050073.1_q310_a231	1	55542	Lissemys punctata	species	order	Eukaryota	Metazoa	Chordata		Testudines	Trionychidae	Lissemys	Lissemys punctata	231	1	single	MiFish	NA	1	Eukaryota/Metazoa/Chordata/NA/NA-01
KM057976.1_q152_a217	2	225387	Ophiodon elongatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Hexagrammidae	Ophiodon	Ophiodon elongatus	217	1	single	MiFish	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KX754502.1_q225_a221	1	182675	Scapanus townsendii	species	order	Eukaryota	Metazoa	Chordata	Mammalia	Eulipotyphla	Talpidae	Scapanus	Scapanus townsendii	221	2	multi	MiFish	Mammalia	3	Eukaryota/Metazoa/Chordata/Mammalia/Mammalia-03
