derepID	derepSize	taxid	taxname	rank	group.rank	superkingdom	kingdom	phylum	class	order	family	genus	species	amp_length	nVariants	variant.type	primer	fn	group.num	group
MH049049.1_q244_a98	1	280673	Pseudochromis fuscus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pseudochromidae	Pseudochromis	Pseudochromis fuscus	98	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AY279630.1_q841_a100	1	241328	Oxycheilinus celebicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Oxycheilinus	Oxycheilinus celebicus	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AB095526.1_q561_a101	2	86244	Odontobutis obscura	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Odontobutidae	Odontobutis	Odontobutis obscura	101	6	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AY372801.1_q829_a99	1	57866	Percina maculata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Percina	Percina maculata	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AJ810130.1_q828_a100	1	126330	Coris julis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Coris	Coris julis	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
EU552642.1_q393_a100	3	402406	Pellonula leonensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Pellonula	Pellonula leonensis	100	4	multi	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP011584.1_q902_a100	1	689640	Clupeichthys aesarnensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupeichthys	Clupeichthys aesarnensis	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KJ531198.1_q912_a99	2	512342	Atractosteus tropicus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Semionotiformes	Lepisosteidae	Atractosteus	Atractosteus tropicus	99	2	multi	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
KF204116.1_q3_a100	2	1384565	Betta kuehnei	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta kuehnei	100	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MH049050.1_q248_a98	1	390350	Meiacanthus grammistes	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Blenniiformes	Blenniidae	Meiacanthus	Meiacanthus grammistes	98	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY279631.1_q834_a100	1	241329	Oxycheilinus unifasciatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Oxycheilinus	Oxycheilinus unifasciatus	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AJ585050.1_q915_a98	2	7903	Acipenser stellatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	Acipenser	Acipenser stellatus	98	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AY372802.1_q829_a99	1	163825	Percina nigrofasciata	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Percina	Percina nigrofasciata	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AJ810131.1_q832_a100	1	171735	Ctenolabrus rupestris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Ctenolabrus	Ctenolabrus rupestris	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
EU552641.1_q393_a100	2	402406	Pellonula leonensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Pellonula	Pellonula leonensis	100	4	multi	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP009182.1_q906_a100	1	388625	Xenobalistes tumidipectoris	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Balistidae	Xenobalistes	Xenobalistes tumidipectoris	100	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
HQ641703.1_q389_a101	3	499858	Thyrsites atun	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Gempylidae	Thyrsites	Thyrsites atun	101	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AP011585.1_q902_a101	1	689641	Clupeichthys perakensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupeichthys	Clupeichthys perakensis	101	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415321.1_q353_a98	1	1365539	Brachygobius nunus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Brachygobius	Brachygobius nunus	98	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AY372803.1_q828_a99	1	255466	Percina ouachitae	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Percina	Percina ouachitae	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AP009183.1_q903_a99	1	303710	Aluterus scriptus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Aluterus	Aluterus scriptus	99	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AP011586.1_q901_a102	1	689646	Clupeoides borneensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupeoides	Clupeoides borneensis	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF128984.1_q902_a98	2	88200	Mugilogobius abei	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Mugilogobius	Mugilogobius abei	98	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KM386619.1_q906_a101	4	310571	Epinephelus lanceolatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus lanceolatus	101	2	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
NC_037732.1_q1068_a100	2	50593	Pagellus erythrinus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Spariformes	Sparidae	Pagellus	Pagellus erythrinus	100	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
NC_031181.1_q903_a101	2	81339	Geophagus brasiliensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Geophagus	Geophagus brasiliensis	101	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AY372804.1_q831_a99	1	163827	Percina oxyrhynchus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Percina	Percina oxyrhynchus	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
EU552644.1_q382_a102	2	184585	Engraulis encrasicolus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis encrasicolus	102	2	multi	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP009184.1_q902_a99	1	1003697	Cantherhines pardalis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Cantherhines	Cantherhines pardalis	99	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AP011587.1_q901_a104	1	689647	Clupeoides sp. Chao Phraya	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupeoides	Clupeoides sp. Chao Phraya	104	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415323.1_q351_a101	1	1365540	Bryaninops cf. yongei NMBE 1066540	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Bryaninops	Bryaninops cf. yongei NMBE 1066540	101	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
LS997673.1_q906_a99	165	8049	Gadus morhua	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gadiformes	Gadidae	Gadus	Gadus morhua	99	1	single	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
KJ813282.1_q904_a100	1	1535806	Macropodus ocellatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Macropodus	Macropodus ocellatus	100	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
NC_031182.1_q905_a99	2	342864	Thorichthys aureus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Thorichthys	Thorichthys aureus	99	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MH049053.1_q254_a101	2	75032	Platax orbicularis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Ephippiformes	Ephippidae	Platax	Platax orbicularis	101	1	single	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AY279634.1_q799_a98	1	241335	Pseudocheilinus octotaenia	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus octotaenia	98	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY372805.1_q830_a99	1	54340	Percina phoxocephala	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Percina	Percina phoxocephala	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AP009185.1_q902_a99	1	325629	Thamnaconus modestus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Monacanthidae	Thamnaconus	Thamnaconus modestus	99	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
JN857362.1_q902_a100	2	240159	Collichthys lucidus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Sciaenidae	Collichthys	Collichthys lucidus	100	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AP011588.1_q904_a102	1	689649	Ehirava fluviatilis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Ehirava	Ehirava fluviatilis	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415324.1_q352_a99	2	441901	Buenia affinis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Buenia	Buenia affinis	99	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
MF033352.1_q897_a99	1	451848	Copadichromis trimaculatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Copadichromis	Copadichromis trimaculatus	99	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AF092288.1_q346_a99	1	105012	Aphyosemion elberti	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Aphyosemion	Aphyosemion elberti	99	1	single	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AB038381.2_q908_a105	2	7943	Conger myriaster	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anguilliformes	Congridae	Conger	Conger myriaster	105	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AY372806.1_q829_a99	1	77138	Percina stictogaster	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Percina	Percina stictogaster	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
EU552646.1_q392_a102	2	59688	Sardinops ocellatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	Sardinops ocellatus	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP009186.1_q901_a99	1	388627	Anoplocapros lenticularis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Aracanidae	Anoplocapros	Anoplocapros lenticularis	99	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
GU452728.1_q899_a100	2	41446	Sebastiscus marmoratus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastiscus	Sebastiscus marmoratus	100	2	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AP011589.1_q902_a100	1	1285244	Clupeichthys goniognathus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupeichthys	Clupeichthys goniognathus	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415325.1_q353_a101	1	150292	Butis butis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Butis	Butis butis	101	2	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
KF204121.1_q3_a100	2	209224	Betta pulchra	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta pulchra	100	6	multi	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MF033353.1_q898_a99	1	323764	Chilotilapia rhoadesii	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Chilotilapia	Chilotilapia rhoadesii	99	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AB042952.1_q919_a99	2	7924	Amia calva	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Amiiformes	Amiidae	Amia	Amia calva	99	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AJ810136.1_q836_a98	1	290114	Hemigymnus fasciatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Hemigymnus	Hemigymnus fasciatus	98	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
DQ993168.1_q902_a100	1	182780	Beryx mollis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beryciformes	Berycidae	Beryx	Beryx mollis	100	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AP009187.1_q903_a99	1	319757	Lactoria diaphana	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Ostraciidae	Lactoria	Lactoria diaphana	99	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AP011590.1_q901_a101	1	689624	Sundasalanx praecox	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sundasalanx	Sundasalanx praecox	101	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415326.1_q353_a99	1	150320	Butis koilomatodon	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Eleotridae	Butis	Butis koilomatodon	99	2	multi	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
MF033354.1_q898_a99	1	57301	Cyathochromis obliquidens	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyathochromis	Cyathochromis obliquidens	99	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
MH049056.1_q279_a101	2	185883	Pterois miles	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Scorpaenidae	Pterois	Pterois miles	101	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
AY279637.1_q837_a99	1	241339	Pseudojuloides atavai	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Pseudojuloides	Pseudojuloides atavai	99	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP004356.2_q910_a101	1	54904	Hiodon alosoides	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Hiodontiformes	Hiodontidae	Hiodon	Hiodon alosoides	101	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
DQ996312.1_q902_a100	2	88663	Beryx splendens	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Beryciformes	Berycidae	Beryx	Beryx splendens	100	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
EU552648.1_q373_a100	3	521024	Etrumeus whiteheadi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Dussumieriidae	Etrumeus	Etrumeus whiteheadi	100	2	multi	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP009188.1_q906_a100	1	388628	Chilomycterus reticulatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Diodontidae	Chilomycterus	Chilomycterus reticulatus	100	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AP011591.1_q899_a100	1	689625	Sundasalanx sp. Chao Phraya	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sundasalanx	Sundasalanx sp. Chao Phraya	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF415327.1_q353_a100	1	166739	Callogobius sclateri	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Callogobius	Callogobius sclateri	100	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AF092291.1_q349_a100	1	105020	Epiplatys singa	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Epiplatys	Epiplatys singa	100	1	single	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AY279638.1_q835_a100	1	241340	Pseudojuloides cerasinus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Pseudojuloides	Pseudojuloides cerasinus	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY372809.1_q831_a99	1	62729	Sander volgensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Percidae	Sander	Sander volgensis	99	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
EU552649.1_q353_a100	1	521024	Etrumeus whiteheadi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Dussumieriidae	Etrumeus	Etrumeus whiteheadi	100	2	multi	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP011592.1_q908_a99	2	224705	Harengula jaguana	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Harengula	Harengula jaguana	99	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KM654981.1_q898_a100	1	40191	Oreochromis esculentus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis	Oreochromis esculentus	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KF204124.1_q3_a99	1	274817	Betta pugnax	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta pugnax	99	4	multi	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
KX929060.1_q906_a104	1	334907	Otolithes ruber	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Sciaenidae	Otolithes	Otolithes ruber	104	2	multi	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
MH049058.1_q234_a100	6	80991	Premnas biaculeatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Pomacentridae	Premnas	Premnas biaculeatus	100	2	multi	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AF092292.1_q345_a100	1	52666	Scriptaphyosemion geryi	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Scriptaphyosemion	Scriptaphyosemion geryi	100	1	single	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AY372810.1_q833_a100	1	255468	Lepomis humilis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis	100	1	single	teleo	Actinopteri	2	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-02
AJ810139.1_q832_a99	1	241309	Labroides dimidiatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Labroides	Labroides dimidiatus	99	2	multi	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
EU552650.1_q389_a102	1	521022	Cetengraulis edentulus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Engraulidae	Cetengraulis	Cetengraulis edentulus	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP011593.1_q904_a102	4	521031	Hyperlophus vittatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Hyperlophus	Hyperlophus vittatus	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KC480177.1_q907_a101	1	306583	Epinephelus latifasciatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus latifasciatus	101	1	single	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF204125.1_q3_a100	7	209224	Betta pulchra	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Anabantiformes	Osphronemidae	Betta	Betta pulchra	100	6	multi	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AF092293.1_q346_a101	1	52668	Callopanchax occidentalis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Callopanchax	Callopanchax occidentalis	101	1	single	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AY279640.1_q835_a100	1	241342	Pteragogus amboinensis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Pteragogus	Pteragogus amboinensis	100	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY372811.1_q837_a99	1	40505	Lutjanus campechanus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Lutjaniformes	Lutjanidae	Lutjanus	Lutjanus campechanus	99	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AJ810140.1_q834_a99	1	241312	Labropsis australis	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Labropsis	Labropsis australis	99	2	multi	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
EU552651.1_q378_a102	1	521020	Anchovia clupeoides	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Engraulidae	Anchovia	Anchovia clupeoides	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
AP011594.1_q903_a102	1	689653	Potamalosa richmondia	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Potamalosa	Potamalosa richmondia	102	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
KC466080.1_q907_a101	2	160715	Epinephelus areolatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus areolatus	101	2	multi	teleo	Actinopteri	7	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-07
KF415330.1_q351_a99	1	1365541	Chriolepis dialepta	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Gobiiformes	Gobiidae	Chriolepis	Chriolepis dialepta	99	1	single	teleo	Actinopteri	5	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-05
AB355904.1_q914_a98	2	75034	Pomatomus saltatrix	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Scombriformes	Pomatomidae	Pomatomus	Pomatomus saltatrix	98	1	single	teleo	Actinopteri	8	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-08
AF092294.1_q344_a101	1	60318	Kryptolebias caudomarginatus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Cyprinodontiformes		Kryptolebias	Kryptolebias caudomarginatus	101	2	multi	teleo	Actinopteri	4	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-04
AY279641.1_q833_a99	1	202596	Pteragogus cryptus	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Pteragogus	Pteragogus cryptus	99	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AY372812.1_q837_a101	1	46259	Morone chrysops	species	order	Eukaryota	Metazoa	Chordata	Actinopteri		Moronidae	Morone	Morone chrysops	101	1	single	teleo	Actinopteri	1	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-01
AJ810141.1_q832_a99	1	202587	Labrus merula	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Labrus	Labrus merula	99	1	single	teleo	Actinopteri	6	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-06
AP011595.1_q907_a100	1	689626	Odaxothrissa losera	species	order	Eukaryota	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Odaxothrissa	Odaxothrissa losera	100	1	single	teleo	Actinopteri	3	Eukaryota/Metazoa/Chordata/Actinopteri/Actinopteri-03
